,Date,Location,Efficiency of the admissions process,Helpfulness of admitting staff,Usefulness of leaflets provided,"Explanations about procedures, tests and treatment options",Explanation about benefits/risks of surgical interventions,Opportunity to ask questions about your condition or treatment,Nursing care and attention,Response time to nursing call system,Pain relief, Respect for your privacy,Comfort of room & surroundings,Cleanliness of room & surroundings,Attractiveness/decor,Timeliness of catering service,Quality of food served,Quantity of food served,Time given to planning your return home,Explanations about how to manage your condition and recovery at home,Clarity of instructions on take home medications, Efficiency of discharge process,Efficiency of billings process,Clarity of billing information,Staff Helpfulness,Quality of service you received
13,Feb 2019,Awolowo,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0
14,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
15,Feb 2019,Awolowo,4.0,5.0,,4.0,5.0,4.0,4.0,4.0,5.0,,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
16,Feb 2019,Awolowo,5.0,5.0,4.0,4.0,,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,4.0,5.0,5.0,4.0,,4.0,5.0,5.0
17,Feb 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,3.0,4.0,3.0,5.0,4.0,4.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,4.0
18,Feb 2019,Awolowo,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
19,Feb 2019,Awolowo,5.0,5.0,5.0,4.0,4.0,,3.0,5.0,,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,,4.0,5.0,5.0
20,Feb 2019,Awolowo,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,4.0,4.0,,5.0,,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0
21,Feb 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,4.0,5.0
22,Feb 2019,Awolowo,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,,4.0,3.0
23,Feb 2019,Awolowo,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,,4.0,5.0,3.0,5.0,4.0,5.0,3.0
24,Feb 2019,Awolowo,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,,4.0,5.0,5.0,4.0
25,Feb 2019,Awolowo,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,5.0,3.0,3.0,5.0,5.0,,5.0,5.0,5.0,5.0
26,Feb 2019,Awolowo,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,5.0
27,Feb 2019,Awolowo,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
28,Feb 2019,Awolowo,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
29,Feb 2019,Awolowo,5.0,4.0,,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,,4.0,5.0,4.0,5.0
30,Feb 2019,Awolowo,4.0,3.0,,4.0,,4.0,4.0,5.0,5.0,5.0,3.0,4.0,,4.0,4.0,2.0,3.0,5.0,4.0,,5.0,4.0,5.0,3.0
31,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,,4.0,4.0
32,Feb 2019,Awolowo,5.0,4.0,4.0,5.0,4.0,5.0,3.0,,5.0,,3.0,5.0,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0
33,Feb 2019,Awolowo,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,,3.0,,5.0,,5.0,5.0,5.0,3.0,5.0,5.0,5.0
34,Feb 2019,Awolowo,5.0,5.0,4.0,4.0,,4.0,3.0,5.0,,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0
35,Feb 2019,Awolowo,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0
36,Feb 2019,Awolowo,4.0,5.0,,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,,4.0,5.0,,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0
37,Feb 2019,Awolowo,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0
38,Feb 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0
39,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,5.0,,,4.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
40,Feb 2019,Awolowo,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
41,Feb 2019,Awolowo,4.0,5.0,5.0,5.0,4.0,5.0,4.0,,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0
42,Feb 2019,Awolowo,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
43,Feb 2019,Awolowo,5.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
44,Feb 2019,Awolowo,5.0,3.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
45,Feb 2019,Awolowo,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,,,4.0,5.0,,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0
46,Feb 2019,Awolowo,5.0,5.0,4.0,4.0,,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,5.0,4.0
47,Feb 2019,Awolowo,4.0,5.0,,5.0,4.0,4.0,5.0,5.0,5.0,,4.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0
48,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,4.0,5.0
49,Feb 2019,Awolowo,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
50,Feb 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
51,Feb 2019,Awolowo,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
52,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
53,Feb 2019,Awolowo,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
54,Feb 2019,Awolowo,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0
55,Feb 2019,Awolowo,,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,,,5.0,5.0,4.0,5.0,4.0,,4.0,4.0
56,Feb 2019,Awolowo,4.0,5.0,5.0,4.0,,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
57,Feb 2019,Awolowo,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,,5.0,5.0,4.0
58,Feb 2019,Awolowo,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0
59,Feb 2019,Awolowo,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,,5.0,,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0
60,Feb 2019,Awolowo,4.0,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,,4.0,4.0
61,Feb 2019,Awolowo,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,,,3.0,4.0,4.0,5.0,5.0,3.0,,4.0,4.0
62,Feb 2019,Awolowo,4.0,4.0,5.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,5.0
63,Feb 2019,Awolowo,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0
64,Feb 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
65,Feb 2019,Awolowo,4.0,5.0,,5.0,5.0,,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
66,Feb 2019,Awolowo,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0
67,Feb 2019,Awolowo,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,5.0,,5.0,5.0
68,Feb 2019,Awolowo,5.0,4.0,4.0,5.0,,,4.0,,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,,,5.0,4.0,4.0
69,Feb 2019,Awolowo,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,3.0,4.0,4.0,3.0,5.0,4.0,,5.0,4.0,4.0,4.0,4.0,5.0,4.0
70,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,,3.0,4.0,4.0,,4.0,5.0,5.0,5.0
71,Feb 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,,5.0,4.0,3.0,5.0,4.0,4.0,5.0
72,Feb 2019,Awolowo,4.0,5.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0
73,Feb 2019,Awolowo,5.0,5.0,,4.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,,,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
74,Feb 2019,Awolowo,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
75,Feb 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
76,Feb 2019,Awolowo,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
77,Feb 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,,4.0,5.0,5.0,4.0,,5.0,5.0,5.0
78,Feb 2019,Awolowo,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,5.0,,4.0,4.0
79,Feb 2019,Awolowo,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0
80,Feb 2019,Awolowo,5.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0
81,Feb 2019,Awolowo,4.0,5.0,5.0,5.0,,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,4.0
82,Feb 2019,Awolowo,5.0,5.0,,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,,5.0,5.0,5.0
83,Feb 2019,Awolowo,5.0,4.0,5.0,5.0,,5.0,5.0,,4.0,5.0,3.0,5.0,4.0,,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0
84,Feb 2019,Awolowo,5.0,3.0,5.0,4.0,,5.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0
85,Feb 2019,Awolowo,5.0,3.0,4.0,4.0,,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
0,Feb 2020,Awolowo,4.0,5.0,4.0,4.0,,4.0,4.0,3.0,,5.0,5.0,5.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0,,3.0,4.0,3.0
1,Feb 2020,Awolowo,5.0,5.0,,4.0,4.0,5.0,5.0,3.0,,4.0,4.0,4.0,,5.0,,,4.0,,,4.0,5.0,5.0,4.0,5.0
2,Feb 2020,Awolowo,3.0,4.0,5.0,5.0,,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,3.0,,3.0,5.0
3,Feb 2020,Awolowo,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,3.0,,5.0,4.0
4,Feb 2020,Awolowo,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
5,Feb 2020,Awolowo,5.0,4.0,,5.0,,5.0,5.0,3.0,,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,4.0,4.0,
6,Feb 2020,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
7,Feb 2020,Awolowo,4.0,5.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
8,Feb 2020,Awolowo,5.0,4.0,,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,,5.0,5.0
9,Feb 2020,Awolowo,5.0,4.0,3.0,5.0,,5.0,5.0,4.0,4.0,,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,,,5.0,5.0,5.0
10,Feb 2020,Awolowo,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,,,3.0,4.0,
11,Feb 2020,Awolowo,5.0,4.0,,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,3.0,4.0,5.0
12,Feb 2020,Awolowo,4.0,5.0,,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,,4.0,5.0,
13,Feb 2020,Awolowo,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,,5.0,4.0,4.0,5.0,5.0,4.0,,4.0,,5.0,5.0
14,Feb 2020,Awolowo,5.0,4.0,4.0,3.0,,5.0,5.0,5.0,,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,5.0,5.0
15,Feb 2020,Awolowo,4.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,3.0,5.0,4.0,4.0,,5.0,5.0
16,Feb 2020,Awolowo,2.0,3.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0
17,Feb 2020,Awolowo,5.0,5.0,,5.0,5.0,3.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,4.0
18,Feb 2020,Awolowo,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,4.0
19,Feb 2020,Awolowo,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
20,Feb 2020,Awolowo,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,,4.0,5.0,4.0
21,Feb 2020,Awolowo,5.0,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,,5.0,5.0,5.0,,5.0,4.0,4.0
22,Feb 2020,Awolowo,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,5.0
23,Feb 2020,Awolowo,2.0,4.0,5.0,5.0,,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,,5.0,4.0,4.0,5.0,5.0,5.0
24,Feb 2020,Awolowo,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0
25,Feb 2020,Awolowo,,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,3.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0
26,Feb 2020,Awolowo,5.0,5.0,,3.0,,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,5.0,4.0,4.0
27,Feb 2020,Awolowo,3.0,5.0,5.0,5.0,,4.0,4.0,,,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
28,Feb 2020,Awolowo,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,,4.0,,4.0,4.0
29,Feb 2020,Awolowo,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,,3.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
30,Feb 2020,Awolowo,4.0,4.0,,4.0,,,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,5.0
31,Feb 2020,Awolowo,4.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,,,5.0,4.0
32,Feb 2020,Awolowo,5.0,5.0,4.0,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,4.0
33,Feb 2020,Awolowo,4.0,4.0,,4.0,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
34,Feb 2020,Awolowo,4.0,5.0,,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,,,4.0,5.0
35,Feb 2020,Awolowo,5.0,,,2.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,4.0,,,4.0,3.0
36,Feb 2020,Awolowo,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,4.0,,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,,,,5.0,5.0
37,Feb 2020,Awolowo,4.0,4.0,5.0,5.0,,5.0,5.0,4.0,,5.0,4.0,4.0,5.0,5.0,4.0,,5.0,,5.0,5.0,,4.0,5.0,4.0
38,Feb 2020,Awolowo,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
39,Feb 2020,Awolowo,5.0,5.0,,5.0,4.0,5.0,4.0,5.0,,5.0,4.0,5.0,3.0,5.0,5.0,5.0,,5.0,4.0,4.0,,,4.0,5.0
40,Feb 2020,Awolowo,5.0,5.0,,3.0,,,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,5.0,5.0,4.0
41,Feb 2020,Awolowo,4.0,5.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,,5.0,5.0,3.0,,,4.0,5.0
42,Feb 2020,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0
43,Feb 2020,Awolowo,5.0,4.0,4.0,5.0,,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
44,Feb 2020,Awolowo,5.0,5.0,,4.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0
45,Feb 2020,Awolowo,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0
46,Feb 2020,Awolowo,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,,4.0,4.0,4.0
47,Feb 2020,Awolowo,5.0,5.0,,4.0,5.0,5.0,4.0,,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,,5.0,5.0,4.0,4.0,5.0,5.0
48,Feb 2020,Awolowo,4.0,4.0,,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,5.0
49,Feb 2020,Awolowo,4.0,5.0,,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0
50,Feb 2020,Awolowo,5.0,5.0,,5.0,4.0,5.0,,5.0,5.0,3.0,5.0,5.0,4.0,,4.0,4.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0
51,Feb 2020,Awolowo,5.0,4.0,,5.0,,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,,,5.0,5.0
52,Feb 2020,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,5.0,,5.0
53,Feb 2020,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0
54,Feb 2020,Awolowo,5.0,3.0,3.0,4.0,,5.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,,4.0,5.0
55,Feb 2020,Awolowo,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,5.0
56,Feb 2020,Awolowo,4.0,5.0,5.0,5.0,,4.0,,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
57,Feb 2020,Awolowo,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,5.0
